preset_id,day,shop1,shop2,shop3,variant,workers_total,cash_min_after_mandatory_finance,buy_sw_today,sw_owned_end,capacity_clamped,wheat_seed_count,next_day_hire_reserve,C,S,G,ST,CR,T,M
D10|BAKERY+ICE_CREAM_SHOP+FARMERS_MARKET|LOW,10,BAKERY,ICE_CREAM_SHOP,FARMERS_MARKET,LOW,11,1408,False,True,False,0,88,7,1,4,30,6,0,12
D10|BAKERY+ICE_CREAM_SHOP+FARMERS_MARKET|BASE,10,BAKERY,ICE_CREAM_SHOP,FARMERS_MARKET,BASE,11,1608,False,True,False,0,88,7,1,4,32,6,0,12
D10|BAKERY+ICE_CREAM_SHOP+FARMERS_MARKET|HIGH,10,BAKERY,ICE_CREAM_SHOP,FARMERS_MARKET,HIGH,12,1808,False,True,False,0,88,7,1,4,34,6,0,12
D10|BAKERY+PET_CAFE+BAKERY|LOW,10,BAKERY,PET_CAFE,BAKERY,LOW,11,498,False,False,False,11,88,2,1,5,0,14,0,12
D10|BAKERY+PET_CAFE+BAKERY|BASE,10,BAKERY,PET_CAFE,BAKERY,BASE,11,788,False,False,False,10,88,2,1,6,0,14,0,12
D10|BAKERY+PET_CAFE+BAKERY|HIGH,10,BAKERY,PET_CAFE,BAKERY,HIGH,12,3328,True,True,False,34,88,2,1,7,0,14,0,12
D10|BAKERY+PET_CAFE+PIZZA_SHOP|LOW,10,BAKERY,PET_CAFE,PIZZA_SHOP,LOW,11,838,False,False,False,5,88,3,1,4,0,14,6,12
D10|BAKERY+PET_CAFE+PIZZA_SHOP|BASE,10,BAKERY,PET_CAFE,PIZZA_SHOP,BASE,11,1228,False,False,False,4,88,4,1,4,0,14,6,12
D10|BAKERY+PET_CAFE+PIZZA_SHOP|HIGH,10,BAKERY,PET_CAFE,PIZZA_SHOP,HIGH,12,1628,False,False,False,4,88,5,1,4,0,14,6,12
D10|BAKERY+PET_CAFE+BRUNCH_SPOT|LOW,10,BAKERY,PET_CAFE,BRUNCH_SPOT,LOW,11,3828,True,True,False,24,88,2,1,5,12,14,0,12
D10|BAKERY+PET_CAFE+BRUNCH_SPOT|BASE,10,BAKERY,PET_CAFE,BRUNCH_SPOT,BASE,11,4118,True,True,False,23,88,2,1,6,12,14,0,12
D10|BAKERY+PET_CAFE+BRUNCH_SPOT|HIGH,10,BAKERY,PET_CAFE,BRUNCH_SPOT,HIGH,12,4418,True,True,False,23,88,2,1,7,12,14,0,12
D10|BAKERY+PET_CAFE+YARN_STORE|LOW,10,BAKERY,PET_CAFE,YARN_STORE,LOW,11,698,False,False,False,11,88,2,2,4,0,14,0,12
D10|BAKERY+PET_CAFE+YARN_STORE|BASE,10,BAKERY,PET_CAFE,YARN_STORE,BASE,11,1188,False,False,False,10,88,2,3,4,0,14,0,12
D10|BAKERY+PET_CAFE+YARN_STORE|HIGH,10,BAKERY,PET_CAFE,YARN_STORE,HIGH,12,3928,True,True,False,34,88,2,4,4,0,14,0,12
D10|BAKERY+PET_CAFE+ICE_CREAM_SHOP|LOW,10,BAKERY,PET_CAFE,ICE_CREAM_SHOP,LOW,11,3928,True,True,False,24,88,3,1,4,12,14,0,12
D10|BAKERY+PET_CAFE+ICE_CREAM_SHOP|BASE,10,BAKERY,PET_CAFE,ICE_CREAM_SHOP,BASE,11,4318,True,True,False,23,88,4,1,4,12,14,0,12
D10|BAKERY+PET_CAFE+ICE_CREAM_SHOP|HIGH,10,BAKERY,PET_CAFE,ICE_CREAM_SHOP,HIGH,12,4718,True,True,False,23,88,5,1,4,12,14,0,12
D10|BAKERY+PET_CAFE+PET_CAFE|LOW,10,BAKERY,PET_CAFE,PET_CAFE,LOW,11,268,False,False,False,6,88,2,1,4,0,20,0,12
D10|BAKERY+PET_CAFE+PET_CAFE|BASE,10,BAKERY,PET_CAFE,PET_CAFE,BASE,11,2558,True,True,False,27,88,2,1,4,0,24,0,12
D10|BAKERY+PET_CAFE+PET_CAFE|HIGH,10,BAKERY,PET_CAFE,PET_CAFE,HIGH,12,2638,True,True,False,27,88,2,1,4,0,28,0,12
D10|BAKERY+PET_CAFE+SMOOTHIE_SHOP|LOW,10,BAKERY,PET_CAFE,SMOOTHIE_SHOP,LOW,11,3928,True,True,False,24,88,3,1,4,12,14,0,12
D10|BAKERY+PET_CAFE+SMOOTHIE_SHOP|BASE,10,BAKERY,PET_CAFE,SMOOTHIE_SHOP,BASE,11,4318,True,True,False,23,88,4,1,4,12,14,0,12
D10|BAKERY+PET_CAFE+SMOOTHIE_SHOP|HIGH,10,BAKERY,PET_CAFE,SMOOTHIE_SHOP,HIGH,12,4718,True,True,False,23,88,5,1,4,12,14,0,12
D10|BAKERY+PET_CAFE+FARMERS_MARKET|LOW,10,BAKERY,PET_CAFE,FARMERS_MARKET,LOW,11,3398,True,True,False,23,88,2,1,4,10,18,0,12
D10|BAKERY+PET_CAFE+FARMERS_MARKET|BASE,10,BAKERY,PET_CAFE,FARMERS_MARKET,BASE,11,3578,True,True,False,21,88,2,1,4,12,18,0,12
D10|BAKERY+PET_CAFE+FARMERS_MARKET|HIGH,10,BAKERY,PET_CAFE,FARMERS_MARKET,HIGH,12,3778,True,True,False,21,88,2,1,4,14,18,0,12
D10|BAKERY+SMOOTHIE_SHOP+BAKERY|LOW,10,BAKERY,SMOOTHIE_SHOP,BAKERY,LOW,11,708,False,True,False,2,88,7,1,4,24,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+BAKERY|BASE,10,BAKERY,SMOOTHIE_SHOP,BAKERY,BASE,11,708,False,True,False,2,88,7,1,4,24,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+BAKERY|HIGH,10,BAKERY,SMOOTHIE_SHOP,BAKERY,HIGH,12,1008,False,True,False,2,88,7,1,5,24,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+PIZZA_SHOP|LOW,10,BAKERY,SMOOTHIE_SHOP,PIZZA_SHOP,LOW,11,1388,False,True,False,0,88,8,1,4,24,0,6,12
D10|BAKERY+SMOOTHIE_SHOP+PIZZA_SHOP|BASE,10,BAKERY,SMOOTHIE_SHOP,PIZZA_SHOP,BASE,11,1788,False,True,False,0,88,9,1,4,24,0,6,12
D10|BAKERY+SMOOTHIE_SHOP+PIZZA_SHOP|HIGH,10,BAKERY,SMOOTHIE_SHOP,PIZZA_SHOP,HIGH,12,1988,False,True,False,0,88,9,1,4,26,0,6,12
D10|BAKERY+SMOOTHIE_SHOP+BRUNCH_SPOT|LOW,10,BAKERY,SMOOTHIE_SHOP,BRUNCH_SPOT,LOW,11,1488,False,True,False,0,88,7,1,4,32,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+BRUNCH_SPOT|BASE,10,BAKERY,SMOOTHIE_SHOP,BRUNCH_SPOT,BASE,11,1488,False,True,False,0,88,7,1,4,32,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+BRUNCH_SPOT|HIGH,10,BAKERY,SMOOTHIE_SHOP,BRUNCH_SPOT,HIGH,12,1788,False,True,False,0,88,7,1,5,32,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+YARN_STORE|LOW,10,BAKERY,SMOOTHIE_SHOP,YARN_STORE,LOW,11,1198,False,True,False,1,88,7,2,4,24,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+YARN_STORE|BASE,10,BAKERY,SMOOTHIE_SHOP,YARN_STORE,BASE,11,1688,False,True,False,0,88,7,3,4,24,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+YARN_STORE|HIGH,10,BAKERY,SMOOTHIE_SHOP,YARN_STORE,HIGH,12,2188,False,True,False,0,88,7,4,4,24,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+ICE_CREAM_SHOP|LOW,10,BAKERY,SMOOTHIE_SHOP,ICE_CREAM_SHOP,LOW,11,1888,False,True,False,0,88,8,1,4,32,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+ICE_CREAM_SHOP|BASE,10,BAKERY,SMOOTHIE_SHOP,ICE_CREAM_SHOP,BASE,11,2288,False,True,False,0,88,9,1,4,32,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+ICE_CREAM_SHOP|HIGH,10,BAKERY,SMOOTHIE_SHOP,ICE_CREAM_SHOP,HIGH,12,2488,False,True,False,0,88,9,1,4,34,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+PET_CAFE|LOW,10,BAKERY,SMOOTHIE_SHOP,PET_CAFE,LOW,11,888,False,True,False,0,88,7,1,4,24,10,0,12
D10|BAKERY+SMOOTHIE_SHOP+PET_CAFE|BASE,10,BAKERY,SMOOTHIE_SHOP,PET_CAFE,BASE,11,968,False,True,False,0,88,7,1,4,24,14,0,12
D10|BAKERY+SMOOTHIE_SHOP+PET_CAFE|HIGH,10,BAKERY,SMOOTHIE_SHOP,PET_CAFE,HIGH,12,1048,False,True,False,0,88,7,1,4,24,18,0,12
D10|BAKERY+SMOOTHIE_SHOP+SMOOTHIE_SHOP|LOW,10,BAKERY,SMOOTHIE_SHOP,SMOOTHIE_SHOP,LOW,11,1888,False,True,False,0,88,8,1,4,32,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+SMOOTHIE_SHOP|BASE,10,BAKERY,SMOOTHIE_SHOP,SMOOTHIE_SHOP,BASE,11,2288,False,True,False,0,88,9,1,4,32,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+SMOOTHIE_SHOP|HIGH,10,BAKERY,SMOOTHIE_SHOP,SMOOTHIE_SHOP,HIGH,12,2488,False,True,False,0,88,9,1,4,34,0,0,12
D10|BAKERY+SMOOTHIE_SHOP+FARMERS_MARKET|LOW,10,BAKERY,SMOOTHIE_SHOP,FARMERS_MARKET,LOW,11,1408,False,True,False,0,88,7,1,4,30,6,0,12
D10|BAKERY+SMOOTHIE_SHOP+FARMERS_MARKET|BASE,10,BAKERY,SMOOTHIE_SHOP,FARMERS_MARKET,BASE,11,1608,False,True,False,0,88,7,1,4,32,6,0,12
D10|BAKERY+SMOOTHIE_SHOP+FARMERS_MARKET|HIGH,10,BAKERY,SMOOTHIE_SHOP,FARMERS_MARKET,HIGH,12,1808,False,True,False,0,88,7,1,4,34,6,0,12
D10|BAKERY+FARMERS_MARKET+BAKERY|LOW,10,BAKERY,FARMERS_MARKET,BAKERY,LOW,11,678,False,True,False,9,88,2,1,5,24,6,0,12
D10|BAKERY+FARMERS_MARKET+BAKERY|BASE,10,BAKERY,FARMERS_MARKET,BAKERY,BASE,11,968,False,True,False,8,88,2,1,6,24,6,0,12
D10|BAKERY+FARMERS_MARKET+BAKERY|HIGH,10,BAKERY,FARMERS_MARKET,BAKERY,HIGH,12,1268,False,True,False,8,88,2,1,7,24,6,0,12
D10|BAKERY+FARMERS_MARKET+PIZZA_SHOP|LOW,10,BAKERY,FARMERS_MARKET,PIZZA_SHOP,LOW,11,1018,False,True,False,3,88,3,1,4,24,6,6,12
D10|BAKERY+FARMERS_MARKET+PIZZA_SHOP|BASE,10,BAKERY,FARMERS_MARKET,PIZZA_SHOP,BASE,11,1408,False,True,False,2,88,4,1,4,24,6,6,12
D10|BAKERY+FARMERS_MARKET+PIZZA_SHOP|HIGH,10,BAKERY,FARMERS_MARKET,PIZZA_SHOP,HIGH,12,1808,False,True,False,2,88,5,1,4,24,6,6,12
D10|BAKERY+FARMERS_MARKET+BRUNCH_SPOT|LOW,10,BAKERY,FARMERS_MARKET,BRUNCH_SPOT,LOW,11,1398,False,True,False,1,88,2,1,5,32,6,0,12
D10|BAKERY+FARMERS_MARKET+BRUNCH_SPOT|BASE,10,BAKERY,FARMERS_MARKET,BRUNCH_SPOT,BASE,11,1688,False,True,False,0,88,2,1,6,32,6,0,12
D10|BAKERY+FARMERS_MARKET+BRUNCH_SPOT|HIGH,10,BAKERY,FARMERS_MARKET,BRUNCH_SPOT,HIGH,12,1988,False,True,False,0,88,2,1,7,32,6,0,12
D10|BAKERY+FARMERS_MARKET+YARN_STORE|LOW,10,BAKERY,FARMERS_MARKET,YARN_STORE,LOW,11,878,False,True,False,9,88,2,2,4,24,6,0,12
D10|BAKERY+FARMERS_MARKET+YARN_STORE|BASE,10,BAKERY,FARMERS_MARKET,YARN_STORE,BASE,11,1368,False,True,False,8,88,2,3,4,24,6,0,12
D10|BAKERY+FARMERS_MARKET+YARN_STORE|HIGH,10,BAKERY,FARMERS_MARKET,YARN_STORE,HIGH,12,1868,False,True,False,8,88,2,4,4,24,6,0,12
D10|BAKERY+FARMERS_MARKET+ICE_CREAM_SHOP|LOW,10,BAKERY,FARMERS_MARKET,ICE_CREAM_SHOP,LOW,11,1498,False,True,False,1,88,3,1,4,32,6,0,12
D10|BAKERY+FARMERS_MARKET+ICE_CREAM_SHOP|BASE,10,BAKERY,FARMERS_MARKET,ICE_CREAM_SHOP,BASE,11,1888,False,True,False,0,88,4,1,4,32,6,0,12
D10|BAKERY+FARMERS_MARKET+ICE_CREAM_SHOP|HIGH,10,BAKERY,FARMERS_MARKET,ICE_CREAM_SHOP,HIGH,12,2288,False,True,False,0,88,5,1,4,32,6,0,12
D10|BAKERY+FARMERS_MARKET+PET_CAFE|LOW,10,BAKERY,FARMERS_MARKET,PET_CAFE,LOW,11,468,False,True,False,2,88,2,1,4,24,14,0,12
D10|BAKERY+FARMERS_MARKET+PET_CAFE|BASE,10,BAKERY,FARMERS_MARKET,PET_CAFE,BASE,11,528,False,True,False,0,88,2,1,4,24,18,0,12
D10|BAKERY+FARMERS_MARKET+PET_CAFE|HIGH,10,BAKERY,FARMERS_MARKET,PET_CAFE,HIGH,12,608,False,True,False,0,88,2,1,4,24,22,0,12
D10|BAKERY+FARMERS_MARKET+SMOOTHIE_SHOP|LOW,10,BAKERY,FARMERS_MARKET,SMOOTHIE_SHOP,LOW,11,1498,False,True,False,1,88,3,1,4,32,6,0,12
D10|BAKERY+FARMERS_MARKET+SMOOTHIE_SHOP|BASE,10,BAKERY,FARMERS_MARKET,SMOOTHIE_SHOP,BASE,11,1888,False,True,False,0,88,4,1,4,32,6,0,12
D10|BAKERY+FARMERS_MARKET+SMOOTHIE_SHOP|HIGH,10,BAKERY,FARMERS_MARKET,SMOOTHIE_SHOP,HIGH,12,2288,False,True,False,0,88,5,1,4,32,6,0,12
D10|BAKERY+FARMERS_MARKET+FARMERS_MARKET|LOW,10,BAKERY,FARMERS_MARKET,FARMERS_MARKET,LOW,11,928,False,True,False,4,88,2,1,4,30,6,0,12
D10|BAKERY+FARMERS_MARKET+FARMERS_MARKET|BASE,10,BAKERY,FARMERS_MARKET,FARMERS_MARKET,BASE,11,1108,False,True,False,2,88,2,1,4,32,6,0,12
D10|BAKERY+FARMERS_MARKET+FARMERS_MARKET|HIGH,10,BAKERY,FARMERS_MARKET,FARMERS_MARKET,HIGH,12,1308,False,True,False,2,88,2,1,4,34,6,0,12
D10|PIZZA_SHOP+BAKERY+BAKERY|LOW,10,PIZZA_SHOP,BAKERY,BAKERY,LOW,11,588,False,False,False,10,88,10,1,1,0,0,8,12
D10|PIZZA_SHOP+BAKERY+BAKERY|BASE,10,PIZZA_SHOP,BAKERY,BAKERY,BASE,11,588,False,False,False,10,88,10,1,1,0,0,8,12
D10|PIZZA_SHOP+BAKERY+BAKERY|HIGH,10,PIZZA_SHOP,BAKERY,BAKERY,HIGH,12,3128,True,True,False,34,88,10,1,2,0,0,8,12
D10|PIZZA_SHOP+BAKERY+PIZZA_SHOP|LOW,10,PIZZA_SHOP,BAKERY,PIZZA_SHOP,LOW,11,748,False,False,False,6,88,10,1,1,0,0,12,12
D10|PIZZA_SHOP+BAKERY+PIZZA_SHOP|BASE,10,PIZZA_SHOP,BAKERY,PIZZA_SHOP,BASE,11,1138,False,False,False,5,88,11,1,1,0,0,12,12
D10|PIZZA_SHOP+BAKERY+PIZZA_SHOP|HIGH,10,PIZZA_SHOP,BAKERY,PIZZA_SHOP,HIGH,12,3778,True,True,False,29,88,12,1,1,0,0,12,12
D10|PIZZA_SHOP+BAKERY+BRUNCH_SPOT|LOW,10,PIZZA_SHOP,BAKERY,BRUNCH_SPOT,LOW,11,3918,True,True,False,23,88,10,1,1,12,0,8,12
D10|PIZZA_SHOP+BAKERY+BRUNCH_SPOT|BASE,10,PIZZA_SHOP,BAKERY,BRUNCH_SPOT,BASE,11,3918,True,True,False,23,88,10,1,1,12,0,8,12
D10|PIZZA_SHOP+BAKERY+BRUNCH_SPOT|HIGH,10,PIZZA_SHOP,BAKERY,BRUNCH_SPOT,HIGH,12,4218,True,True,False,23,88,10,1,2,12,0,8,12
D10|PIZZA_SHOP+BAKERY+YARN_STORE|LOW,10,PIZZA_SHOP,BAKERY,YARN_STORE,LOW,11,1078,False,False,False,9,88,10,2,1,0,0,8,12
D10|PIZZA_SHOP+BAKERY+YARN_STORE|BASE,10,PIZZA_SHOP,BAKERY,YARN_STORE,BASE,11,1568,False,False,False,8,88,10,3,1,0,0,8,12
D10|PIZZA_SHOP+BAKERY+YARN_STORE|HIGH,10,PIZZA_SHOP,BAKERY,YARN_STORE,HIGH,12,4308,True,True,False,32,88,10,4,1,0,0,8,12
D10|PIZZA_SHOP+BAKERY+ICE_CREAM_SHOP|LOW,10,PIZZA_SHOP,BAKERY,ICE_CREAM_SHOP,LOW,11,3918,True,True,False,23,88,10,1,1,12,0,8,12
D10|PIZZA_SHOP+BAKERY+ICE_CREAM_SHOP|BASE,10,PIZZA_SHOP,BAKERY,ICE_CREAM_SHOP,BASE,11,4308,True,True,False,22,88,11,1,1,12,0,8,12
D10|PIZZA_SHOP+BAKERY+ICE_CREAM_SHOP|HIGH,10,PIZZA_SHOP,BAKERY,ICE_CREAM_SHOP,HIGH,12,4708,True,True,False,22,88,12,1,1,12,0,8,12
D10|PIZZA_SHOP+BAKERY+PET_CAFE|LOW,10,PIZZA_SHOP,BAKERY,PET_CAFE,LOW,11,688,False,False,False,0,88,10,1,1,0,10,8,12
D10|PIZZA_SHOP+BAKERY+PET_CAFE|BASE,10,PIZZA_SHOP,BAKERY,PET_CAFE,BASE,11,2978,True,True,False,21,88,10,1,1,0,14,8,12
D10|PIZZA_SHOP+BAKERY+PET_CAFE|HIGH,10,PIZZA_SHOP,BAKERY,PET_CAFE,HIGH,12,3058,True,True,False,21,88,10,1,1,0,18,8,12
D10|PIZZA_SHOP+BAKERY+SMOOTHIE_SHOP|LOW,10,PIZZA_SHOP,BAKERY,SMOOTHIE_SHOP,LOW,11,3918,True,True,False,23,88,10,1,1,12,0,8,12
D10|PIZZA_SHOP+BAKERY+SMOOTHIE_SHOP|BASE,10,PIZZA_SHOP,BAKERY,SMOOTHIE_SHOP,BASE,11,4308,True,True,False,22,88,11,1,1,12,0,8,12
D10|PIZZA_SHOP+BAKERY+SMOOTHIE_SHOP|HIGH,10,PIZZA_SHOP,BAKERY,SMOOTHIE_SHOP,HIGH,12,4708,True,True,False,22,88,12,1,1,12,0,8,12
D10|PIZZA_SHOP+BAKERY+FARMERS_MARKET|LOW,10,PIZZA_SHOP,BAKERY,FARMERS_MARKET,LOW,11,3798,True,True,False,19,88,10,1,1,10,6,8,12
D10|PIZZA_SHOP+BAKERY+FARMERS_MARKET|BASE,10,PIZZA_SHOP,BAKERY,FARMERS_MARKET,BASE,11,3978,True,True,False,17,88,10,1,1,12,6,8,12
D10|PIZZA_SHOP+BAKERY+FARMERS_MARKET|HIGH,10,PIZZA_SHOP,BAKERY,FARMERS_MARKET,HIGH,12,4178,True,True,False,17,88,10,1,1,14,6,8,12
D10|PIZZA_SHOP+PIZZA_SHOP+BAKERY|LOW,10,PIZZA_SHOP,PIZZA_SHOP,BAKERY,LOW,11,558,False,False,False,7,88,11,1,1,0,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+BAKERY|BASE,10,PIZZA_SHOP,PIZZA_SHOP,BAKERY,BASE,11,558,False,False,False,7,88,11,1,1,0,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+BAKERY|HIGH,10,PIZZA_SHOP,PIZZA_SHOP,BAKERY,HIGH,12,3098,True,True,False,31,88,11,1,2,0,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+PIZZA_SHOP|LOW,10,PIZZA_SHOP,PIZZA_SHOP,PIZZA_SHOP,LOW,11,718,False,False,False,3,88,11,1,1,0,0,16,12
D10|PIZZA_SHOP+PIZZA_SHOP+PIZZA_SHOP|BASE,10,PIZZA_SHOP,PIZZA_SHOP,PIZZA_SHOP,BASE,11,1108,False,False,False,2,88,12,1,1,0,0,16,12
D10|PIZZA_SHOP+PIZZA_SHOP+PIZZA_SHOP|HIGH,10,PIZZA_SHOP,PIZZA_SHOP,PIZZA_SHOP,HIGH,12,3748,True,True,False,26,88,13,1,1,0,0,16,12
D10|PIZZA_SHOP+PIZZA_SHOP+BRUNCH_SPOT|LOW,10,PIZZA_SHOP,PIZZA_SHOP,BRUNCH_SPOT,LOW,11,3888,True,True,False,20,88,11,1,1,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+BRUNCH_SPOT|BASE,10,PIZZA_SHOP,PIZZA_SHOP,BRUNCH_SPOT,BASE,11,3888,True,True,False,20,88,11,1,1,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+BRUNCH_SPOT|HIGH,10,PIZZA_SHOP,PIZZA_SHOP,BRUNCH_SPOT,HIGH,12,4188,True,True,False,20,88,11,1,2,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+YARN_STORE|LOW,10,PIZZA_SHOP,PIZZA_SHOP,YARN_STORE,LOW,11,1048,False,False,False,6,88,11,2,1,0,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+YARN_STORE|BASE,10,PIZZA_SHOP,PIZZA_SHOP,YARN_STORE,BASE,11,1538,False,False,False,5,88,11,3,1,0,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+YARN_STORE|HIGH,10,PIZZA_SHOP,PIZZA_SHOP,YARN_STORE,HIGH,12,4278,True,True,False,29,88,11,4,1,0,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|LOW,10,PIZZA_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,LOW,11,3888,True,True,False,20,88,11,1,1,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|BASE,10,PIZZA_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,BASE,11,4278,True,True,False,19,88,12,1,1,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+ICE_CREAM_SHOP|HIGH,10,PIZZA_SHOP,PIZZA_SHOP,ICE_CREAM_SHOP,HIGH,12,4678,True,True,False,19,88,13,1,1,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+PET_CAFE|LOW,10,PIZZA_SHOP,PIZZA_SHOP,PET_CAFE,LOW,11,2908,True,True,False,22,88,11,1,1,0,10,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+PET_CAFE|BASE,10,PIZZA_SHOP,PIZZA_SHOP,PET_CAFE,BASE,11,2948,True,True,False,18,88,11,1,1,0,14,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+PET_CAFE|HIGH,10,PIZZA_SHOP,PIZZA_SHOP,PET_CAFE,HIGH,12,3028,True,True,False,18,88,11,1,1,0,18,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+SMOOTHIE_SHOP|LOW,10,PIZZA_SHOP,PIZZA_SHOP,SMOOTHIE_SHOP,LOW,11,3888,True,True,False,20,88,11,1,1,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+SMOOTHIE_SHOP|BASE,10,PIZZA_SHOP,PIZZA_SHOP,SMOOTHIE_SHOP,BASE,11,4278,True,True,False,19,88,12,1,1,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+SMOOTHIE_SHOP|HIGH,10,PIZZA_SHOP,PIZZA_SHOP,SMOOTHIE_SHOP,HIGH,12,4678,True,True,False,19,88,13,1,1,12,0,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+FARMERS_MARKET|LOW,10,PIZZA_SHOP,PIZZA_SHOP,FARMERS_MARKET,LOW,11,3768,True,True,False,16,88,11,1,1,10,6,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+FARMERS_MARKET|BASE,10,PIZZA_SHOP,PIZZA_SHOP,FARMERS_MARKET,BASE,11,3948,True,True,False,14,88,11,1,1,12,6,12,12
D10|PIZZA_SHOP+PIZZA_SHOP+FARMERS_MARKET|HIGH,10,PIZZA_SHOP,PIZZA_SHOP,FARMERS_MARKET,HIGH,12,4148,True,True,False,14,88,11,1,1,14,6,12,12
D10|PIZZA_SHOP+BRUNCH_SPOT+BAKERY|LOW,10,PIZZA_SHOP,BRUNCH_SPOT,BAKERY,LOW,11,728,False,True,False,4,88,10,1,1,24,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+BAKERY|BASE,10,PIZZA_SHOP,BRUNCH_SPOT,BAKERY,BASE,11,728,False,True,False,4,88,10,1,1,24,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+BAKERY|HIGH,10,PIZZA_SHOP,BRUNCH_SPOT,BAKERY,HIGH,12,1028,False,True,False,4,88,10,1,2,24,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+PIZZA_SHOP|LOW,10,PIZZA_SHOP,BRUNCH_SPOT,PIZZA_SHOP,LOW,11,888,False,True,False,0,88,10,1,1,24,0,12,12
D10|PIZZA_SHOP+BRUNCH_SPOT+PIZZA_SHOP|BASE,10,PIZZA_SHOP,BRUNCH_SPOT,PIZZA_SHOP,BASE,11,1288,False,True,False,0,88,11,1,1,24,0,12,12
D10|PIZZA_SHOP+BRUNCH_SPOT+PIZZA_SHOP|HIGH,10,PIZZA_SHOP,BRUNCH_SPOT,PIZZA_SHOP,HIGH,12,1688,False,True,False,0,88,12,1,1,24,0,12,12
D10|PIZZA_SHOP+BRUNCH_SPOT+BRUNCH_SPOT|LOW,10,PIZZA_SHOP,BRUNCH_SPOT,BRUNCH_SPOT,LOW,11,1488,False,True,False,0,88,10,1,1,32,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+BRUNCH_SPOT|BASE,10,PIZZA_SHOP,BRUNCH_SPOT,BRUNCH_SPOT,BASE,11,1488,False,True,False,0,88,10,1,1,32,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+BRUNCH_SPOT|HIGH,10,PIZZA_SHOP,BRUNCH_SPOT,BRUNCH_SPOT,HIGH,12,1788,False,True,False,0,88,10,1,2,32,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+YARN_STORE|LOW,10,PIZZA_SHOP,BRUNCH_SPOT,YARN_STORE,LOW,11,1218,False,True,False,3,88,10,2,1,24,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+YARN_STORE|BASE,10,PIZZA_SHOP,BRUNCH_SPOT,YARN_STORE,BASE,11,1708,False,True,False,2,88,10,3,1,24,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+YARN_STORE|HIGH,10,PIZZA_SHOP,BRUNCH_SPOT,YARN_STORE,HIGH,12,2208,False,True,False,2,88,10,4,1,24,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+ICE_CREAM_SHOP|LOW,10,PIZZA_SHOP,BRUNCH_SPOT,ICE_CREAM_SHOP,LOW,11,1488,False,True,False,0,88,10,1,1,32,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+ICE_CREAM_SHOP|BASE,10,PIZZA_SHOP,BRUNCH_SPOT,ICE_CREAM_SHOP,BASE,11,1888,False,True,False,0,88,11,1,1,32,0,8,12
D10|PIZZA_SHOP+BRUNCH_SPOT+ICE_CREAM_SHOP|HIGH,10,PIZZA_SHOP,BRUNCH_SPOT,ICE_CREAM_SHOP,HIGH,12,2288,False,True,False,0,88,12,1,1,32,0,8,12
